,subject_id,session_type,proportion,MSE,true_score,instantaneous_density,proportional_density,max_normed_density,z,pval_2t,metric,simulated_change,percentile,absolute_z
0,avatarRT_sub_18,WMP,0.3,0.004723077086099668,-0.021798137049083288,4.69220077071313e-07,-0.018590621643296546,1.8900466127703816e-08,-4.0834639252685765,4.4369319800329435e-05,variance,subselection,0.99999998,4.0834639252685765
1,avatarRT_sub_18,WMP,0.3,0.010260564098714165,0.0057120889474204795,0.9661831652646902,0.09707435346252484,0.10468694560401691,2.1304220893517583,0.03313678172781187,entropy,subselection,0.96000002,2.1304220893517583
2,avatarRT_sub_18,WMP,0.3,0.00046037265734824156,-0.021798137049083288,17.655895124537555,0.9913325511568355,0.9914846373564574,-0.04545076538340214,0.9637480178421338,variance,realignment,0.02799998000000002,0.04545076538340214
3,avatarRT_sub_18,WMP,0.3,0.006843817964430475,0.0057120889474204795,5.386380448507815,0.9510559464561338,0.9514015940259455,0.6042538546058668,0.5456748808094052,entropy,realignment,0.4160000199999999,0.6042538546058668
0,avatarRT_sub_19,IM,0.3,0.0037126283188349428,-0.009929236382755141,4.018917167028843e-06,-0.00421817508897516,1.5126649565794986e-07,-4.0563681894779,4.9841668990038055e-05,variance,subselection,0.99999998,4.0563681894779
1,avatarRT_sub_19,IM,0.3,0.0015613108057942538,-0.09375540604650467,9.675129476803164,0.9504207017567459,0.9506166007874147,-0.044541593716361606,0.9644726978680525,entropy,subselection,0.06199998000000008,0.044541593716361606
2,avatarRT_sub_19,IM,0.3,0.0040275770430531705,-0.009929236382755141,0.14750997722016668,-0.003286687690020588,0.0073319322077112165,3.2620087147643364,0.0011062574259270794,variance,realignment,1.0000000199999999,3.2620087147643364
3,avatarRT_sub_19,IM,0.3,0.016166384159818557,-0.09375540604650467,2.864519065290806,0.5974002925054587,0.6011402137679555,1.1866365448761966,0.23537101444872244,entropy,realignment,0.7760000199999999,1.1866365448761966
0,avatarRT_sub_19,WMP,0.3,0.0008153481919639245,0.027405257676245437,12.701392210999769,0.6543457350749727,0.6568797962206271,-1.1645530259897108,0.24419996748321282,variance,subselection,0.75799998,1.1645530259897108
1,avatarRT_sub_19,WMP,0.3,0.06388520351952112,0.15684090697672426,7.889681023226723e-10,-0.006131300820582537,1.0469044248681896e-10,4.8599309660314365,1.1742669260552088e-06,entropy,subselection,1.0000000199999999,4.8599309660314365
2,avatarRT_sub_19,WMP,0.3,0.006931892727040559,0.027405257676245437,0.006575710800449599,-0.006486297161184475,0.00032106959568213545,4.0391220862717185,5.365163564374691e-05,variance,realignment,1.0000000199999999,4.0391220862717185
3,avatarRT_sub_19,WMP,0.3,0.029653390292787428,0.15684090697672426,0.8591181908512611,0.161771059537997,0.16943331470266984,1.85129555684457,0.0641270449556212,entropy,realignment,0.9660000199999998,1.85129555684457
0,avatarRT_sub_21,IM,0.3,0.0024822466672227545,-0.008457723001935008,0.0005424966177515681,-0.004177263663114694,1.905327145191865e-05,-3.596167312235484,0.00032294013484356835,variance,subselection,0.99999998,3.596167312235484
1,avatarRT_sub_21,IM,0.3,0.05657935970237576,0.12309467769208249,0.00010579838196905573,-0.021989043267642647,1.5578885832653157e-05,3.786158967415036,0.00015299382094485583,entropy,subselection,1.0000000199999999,3.786158967415036
2,avatarRT_sub_21,IM,0.3,0.0020951405286200033,-0.008457723001935008,1.6031812280650894,0.06896417248983033,0.07606810607952665,-2.3063741163107436,0.021089736998319068,variance,realignment,0.9799999800000001,2.3063741163107436
3,avatarRT_sub_21,IM,0.3,0.0020266879778879643,0.12309467769208249,8.919346219021403,0.8753016837491335,0.8760288806686545,0.5545041718636372,0.5792338513425923,entropy,realignment,0.41200001999999986,0.5545041718636372
0,avatarRT_sub_21,WMP,0.3,0.015499891672811034,-0.07739669413448523,7.342877676027711e-106,-0.007064644275346879,2.958916581606963e-107,-8.460936287322422,2.6523929241366296e-17,variance,subselection,0.99999998,8.460936287322422
1,avatarRT_sub_21,WMP,0.3,0.0018686002750144999,-0.10831904960901317,8.616461052850841,0.9773027015846523,0.9773982305715904,0.14278663719019488,0.8864586909148476,entropy,subselection,0.10000001999999995,0.14278663719019488
2,avatarRT_sub_21,WMP,0.3,0.00041283561472862983,-0.07739669413448523,18.157284323827408,0.9798071122441354,0.9799126670112742,-0.20807514174488617,0.8351702963813031,variance,realignment,0.14199998000000008,0.20807514174488617
3,avatarRT_sub_21,WMP,0.3,0.007773874868516641,-0.10831904960901317,4.650423333244113,0.9630033521205411,0.9633504286340023,0.44194138001663796,0.6585316257278686,entropy,realignment,0.29200001999999986,0.44194138001663796
0,avatarRT_sub_22,IM,0.3,0.00011929265348718541,0.03237025743039959,36.17739652180032,0.8527232970203765,0.8539862335148751,0.6587573743472832,0.5100515834120747,variance,subselection,0.47200001999999985,0.6587573743472832
1,avatarRT_sub_22,IM,0.3,0.0037986695424408446,0.0024433015462173024,6.014746291689395,0.7458841973601195,0.7472347423613327,0.7662559604333123,0.44352401692384846,entropy,subselection,0.5560000199999999,0.7662559604333123
2,avatarRT_sub_22,IM,0.3,0.0022765007698858346,0.03237025743039959,0.8873810041727631,0.03226888910554023,0.03685642435571107,2.7632097716049993,0.005723596863182295,variance,realignment,0.9960000199999999,2.7632097716049993
3,avatarRT_sub_22,IM,0.3,0.014865244152100412,0.0024433015462173024,3.3706786785348237,0.8025908422123836,0.8033370574306984,0.6956642327813936,0.4866391298560391,entropy,realignment,0.5180000200000001,0.6956642327813936
0,avatarRT_sub_22,WMP,0.3,0.0020398190423733674,-0.009313736005261641,0.01617085697072967,-0.004159304007757946,0.0004680535516150763,-3.7933046282424487,0.00014865560105814974,variance,subselection,0.99999998,3.7933046282424487
1,avatarRT_sub_22,WMP,0.3,0.007137384204905464,-0.013261973113959602,3.0011784311357057,0.4293658132794162,0.43761870177249906,0.8994858589712504,0.36839392468297805,entropy,subselection,0.64000002,0.8994858589712504
2,avatarRT_sub_22,WMP,0.3,0.0006950315473598967,-0.009313736005261641,13.101785312853368,0.6201042244537776,0.6253726441432924,-1.1034432283773818,0.2698347327673688,variance,realignment,0.70799998,1.1034432283773818
3,avatarRT_sub_22,WMP,0.3,0.004925387857382127,-0.013261973113959602,4.79659848298592,0.6843109782195779,0.6872272481221577,-0.8588032951317202,0.39044904931252455,entropy,realignment,0.58599998,0.8588032951317202
0,avatarRT_sub_23,IM,0.3,0.0018897201580401356,0.0021564246496310613,0.43039383538856163,0.007480009242492039,0.016101192963117076,-2.8558790267711425,0.004291786243413679,variance,subselection,0.99799998,2.8558790267711425
1,avatarRT_sub_23,IM,0.3,0.020204557585453208,0.0562310718761978,0.025367011194404387,-0.002807818821592841,0.002975505878367828,3.0938127958984527,0.001976021289879178,entropy,subselection,1.0000000199999999,3.0938127958984527
2,avatarRT_sub_23,IM,0.3,0.0006596313125607285,0.0021564246496310613,12.871690896360267,0.623459150880738,0.626697141677628,0.9225094852276846,0.3562628850304018,variance,realignment,0.6080000200000001,0.9225094852276846
3,avatarRT_sub_23,IM,0.3,0.01317930977746185,0.0562310718761978,1.96270087497892,0.29097667579040654,0.2962039238163371,1.6246846112922722,0.10422977798640426,entropy,realignment,0.9100000199999999,1.6246846112922722
0,avatarRT_sub_23,WMP,0.3,7.890381990498573e-05,0.023713672970313585,41.70198882433698,0.9763994997255062,0.9767670138049896,-0.09004922539031379,0.9282480974842366,variance,subselection,0.06599998,0.09004922539031379
1,avatarRT_sub_23,WMP,0.3,0.018323562444980537,0.13486771691518795,0.24229588403361982,0.015015403632721757,0.025754559002503237,2.90254361950056,0.003701456091414457,entropy,subselection,0.9980000200000001,2.90254361950056
2,avatarRT_sub_23,WMP,0.3,0.000397873991518775,0.023713672970313585,18.246014565570597,0.7600095179537757,0.7625779686846599,0.7513603893123519,0.45243579455268024,variance,realignment,0.5420000199999998,0.7513603893123519
3,avatarRT_sub_23,WMP,0.3,0.007499193764537736,0.13486771691518795,4.489366351956048,0.964799471072425,0.9650354389597691,-0.11113829099353882,0.9115066849877705,entropy,realignment,0.16599998,0.11113829099353882
0,avatarRT_sub_24,IM,0.3,0.0007807548120880232,0.050764706798071824,0.7150946106188776,0.011215852718643346,0.015202373514445302,3.1620183611215475,0.0015667968482860671,variance,subselection,0.9980000200000001,3.1620183611215475
