,subject_id,component_idx,PEV_initial,nfb_condition
326,avatarRT_sub_24,6,3.079055170913105,untrained
327,avatarRT_sub_24,7,2.8829306764654246,untrained
328,avatarRT_sub_24,8,2.2960259349793377,untrained
329,avatarRT_sub_24,9,2.0746147734775815,untrained
330,avatarRT_sub_24,10,2.00896534359371,untrained
331,avatarRT_sub_24,11,1.8948905585135918,untrained
332,avatarRT_sub_24,12,1.6567690742175678,untrained
333,avatarRT_sub_24,13,1.4481333137657961,untrained
334,avatarRT_sub_24,14,1.2891137274721047,untrained
335,avatarRT_sub_24,15,1.1956855156930803,untrained
336,avatarRT_sub_24,16,1.1083896297389337,untrained
337,avatarRT_sub_24,17,1.0198502152986657,untrained
338,avatarRT_sub_24,18,0.9372845853493507,untrained
339,avatarRT_sub_24,19,0.8760588926698192,OMP
340,avatarRT_sub_25,0,40.43553857463317,IM
341,avatarRT_sub_25,1,31.566220218315426,WMP
342,avatarRT_sub_25,2,4.941609262904857,untrained
343,avatarRT_sub_25,3,3.4364260779191595,untrained
344,avatarRT_sub_25,4,2.5195758483305553,untrained
345,avatarRT_sub_25,5,2.400750263897071,untrained
346,avatarRT_sub_25,6,1.8914774285363616,untrained
347,avatarRT_sub_25,7,1.878294147438525,untrained
348,avatarRT_sub_25,8,1.4931380927423585,untrained
349,avatarRT_sub_25,9,1.3564104664546923,untrained
350,avatarRT_sub_25,10,1.2937162645289768,untrained
351,avatarRT_sub_25,11,1.034683849163079,untrained
352,avatarRT_sub_25,12,1.0107738068113745,untrained
353,avatarRT_sub_25,13,0.9610868193608288,untrained
354,avatarRT_sub_25,14,0.7646995479433385,untrained
355,avatarRT_sub_25,15,0.6716062565001388,untrained
356,avatarRT_sub_25,16,0.6285215201376069,untrained
357,avatarRT_sub_25,17,0.6022335294353557,untrained
358,avatarRT_sub_25,18,0.5728642088639834,untrained
359,avatarRT_sub_25,19,0.54037381608315,OMP
