,subject_id,component_idx,PEV_initial,nfb_condition
186,avatarRT_sub_16,,3.0119541400428687,untrained
187,avatarRT_sub_16,,2.7081835668643093,untrained
188,avatarRT_sub_16,,2.2281237887482312,untrained
189,avatarRT_sub_16,,2.001394783644267,untrained
190,avatarRT_sub_16,,1.589194848515559,untrained
191,avatarRT_sub_16,,1.4761542831990595,untrained
192,avatarRT_sub_16,,1.2572949198266339,untrained
193,avatarRT_sub_16,,1.2070216465963846,untrained
194,avatarRT_sub_16,,1.1618273334382918,untrained
195,avatarRT_sub_16,,1.017014581165,untrained
196,avatarRT_sub_16,,0.8926106251425545,untrained
197,avatarRT_sub_16,,0.7591914435611352,untrained
198,avatarRT_sub_16,,0.7345125307719098,untrained
199,avatarRT_sub_16,,0.6527992904917755,OMP
200,avatarRT_sub_17,,24.390858598125902,IM
201,avatarRT_sub_17,,19.8082392958999,WMP
202,avatarRT_sub_17,,10.617299659010714,untrained
203,avatarRT_sub_17,,9.540492323187005,untrained
204,avatarRT_sub_17,,8.640115439328794,untrained
205,avatarRT_sub_17,,6.123787610097492,untrained
206,avatarRT_sub_17,,4.2834757077537775,untrained
207,avatarRT_sub_17,,3.3586165740237255,untrained
208,avatarRT_sub_17,,2.2953491061413156,untrained
209,avatarRT_sub_17,,1.970286763125007,untrained
210,avatarRT_sub_17,,1.6060661214553411,untrained
211,avatarRT_sub_17,,1.4479099331375267,untrained
212,avatarRT_sub_17,,1.0040546212440706,untrained
213,avatarRT_sub_17,,0.9616090823289456,untrained
214,avatarRT_sub_17,,0.837928097214766,untrained
215,avatarRT_sub_17,,0.7180837324122121,untrained
216,avatarRT_sub_17,,0.6930504930896758,untrained
217,avatarRT_sub_17,,0.5956450172373063,untrained
218,avatarRT_sub_17,,0.5716197518418122,untrained
219,avatarRT_sub_17,,0.5355120733447176,OMP
220,avatarRT_sub_18,,31.458557014685812,IM
221,avatarRT_sub_18,,21.826998334527485,WMP
222,avatarRT_sub_18,,7.736414002032377,untrained
223,avatarRT_sub_18,,5.419239072549171,untrained
224,avatarRT_sub_18,,4.90804025494902,untrained
225,avatarRT_sub_18,,4.256530287408523,untrained
226,avatarRT_sub_18,,3.4606100607459362,untrained
227,avatarRT_sub_18,,2.783690712043856,untrained
228,avatarRT_sub_18,,2.6794829989171953,untrained
229,avatarRT_sub_18,,2.304432896658026,untrained
230,avatarRT_sub_18,,2.0261079526979637,untrained
231,avatarRT_sub_18,,1.833447201819258,untrained
232,avatarRT_sub_18,,1.6120909062657987,untrained
233,avatarRT_sub_18,,1.383259264213251,untrained
234,avatarRT_sub_18,,1.2987258578900363,untrained
235,avatarRT_sub_18,,1.1083316421516438,untrained
236,avatarRT_sub_18,,1.0822506022118106,untrained
237,avatarRT_sub_18,,1.0187392732050158,untrained
238,avatarRT_sub_18,,0.9481818836332176,untrained
239,avatarRT_sub_18,,0.8548697813946031,OMP
240,avatarRT_sub_19,,26.73510752657071,IM
241,avatarRT_sub_19,,23.984763578829448,WMP
242,avatarRT_sub_19,,9.448963049648858,untrained
243,avatarRT_sub_19,,8.517282554471835,untrained
244,avatarRT_sub_19,,4.706142089367527,untrained
245,avatarRT_sub_19,,3.7485589282171876,untrained
246,avatarRT_sub_19,,3.5028913612304926,untrained
247,avatarRT_sub_19,,2.9510832284061874,untrained
248,avatarRT_sub_19,,2.279955036995585,untrained
249,avatarRT_sub_19,,2.0654267950063665,untrained
250,avatarRT_sub_19,,1.7956982634040657,untrained
251,avatarRT_sub_19,,1.685248436321742,untrained
252,avatarRT_sub_19,,1.595384528600127,untrained
253,avatarRT_sub_19,,1.3663805842502972,untrained
254,avatarRT_sub_19,,1.2156858988578556,untrained
255,avatarRT_sub_19,,1.0372771559766407,untrained
256,avatarRT_sub_19,,0.9114029814642186,untrained
257,avatarRT_sub_19,,0.8808886507704844,untrained
258,avatarRT_sub_19,,0.8053635067064481,untrained
259,avatarRT_sub_19,,0.7664958449039212,OMP
260,avatarRT_sub_21,,35.85995972907583,IM
261,avatarRT_sub_21,,16.155423731544786,WMP
262,avatarRT_sub_21,,9.87892343944217,untrained
263,avatarRT_sub_21,,9.651896618765116,untrained
264,avatarRT_sub_21,,4.085999489855853,untrained
265,avatarRT_sub_21,,3.953189836354419,untrained
266,avatarRT_sub_21,,3.4729741265011866,untrained
